rank,style,motion_id,best_caption,best_caption_idx,similarity,source_file
394,proud_confident,M004178,a person moves their left arm up and down in front of them,2,0.758786,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004178.txt
395,proud_confident,M006880,a person raised left and right hand,2,0.75876445,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006880.txt
396,proud_confident,M013780,person leans forward and stretches out right hand to move something around,1,0.75876033,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013780.txt
397,proud_confident,003680,a person reaches for something with his right hand.,1,0.7587503,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003680.txt
398,proud_confident,M004013,a person reaches for something with his right hand.,0,0.7587503,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004013.txt
399,proud_confident,008573,a person is standing while pointing at something with his right hand.,2,0.7585952,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008573.txt
400,proud_confident,011847,a figure throws hard forward with their right hand,0,0.7585307,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011847.txt
401,proud_confident,003162,a person is doing something with his right hand and ends in a standing position.,2,0.7585001,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003162.txt
402,proud_confident,M002420,"a person reaches out to grab something, then paces back and forth",0,0.7584748,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002420.txt
403,proud_confident,002420,"a person reaches out to grab something, then paces back and forth",0,0.7584748,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002420.txt
404,proud_confident,M005936,a person moves arms slightly in place.,2,0.75842965,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005936.txt
405,proud_confident,005936,a person moves arms slightly in place.,2,0.75842965,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005936.txt
406,proud_confident,000796,a person leans down and presses against something with their right hand before standing up and raising their arms,1,0.75829196,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000796.txt
407,proud_confident,M008487,a person moves both arms up,1,0.7582181,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008487.txt
408,proud_confident,008487,a person moves both arms up,1,0.7582181,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008487.txt
409,proud_confident,M003568,person is stratching hands around with a motion towards and against.,0,0.7581329,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003568.txt
410,proud_confident,003568,person is stratching hands around with a motion towards and against.,0,0.7581329,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003568.txt
411,proud_confident,M012563,a person points around with their left hand.,0,0.7581011,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012563.txt
412,proud_confident,M014038,a person stands with hands at shoulder width and waist height but slightly in front of their body then reaches for thing above in the middle and below with their right hand.,0,0.7580917,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014038.txt
413,proud_confident,001374,a person waves with their right hand. seems friendly,0,0.7580701,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001374.txt
414,proud_confident,M013908,this person stands with both arms raised and bent at the elbow.,2,0.7579699,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013908.txt
415,proud_confident,013908,this person stands with both arms raised and bent at the elbow.,2,0.7579699,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013908.txt
416,proud_confident,006556,a person moves their right hand in front of their body quickly.,0,0.7578753,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006556.txt
417,proud_confident,M003713,a person directing someone  with their hands.,0,0.7578487,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003713.txt
418,proud_confident,003713,a person directing someone  with their hands.,0,0.7578487,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003713.txt
419,proud_confident,008111,a person lifts something with their right hand,1,0.7578417,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008111.txt
420,proud_confident,M003478,a person standing straight with their arms out front.,2,0.75772256,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003478.txt
421,proud_confident,003478,a person standing straight with their arms out front.,2,0.75772256,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003478.txt
422,proud_confident,001841,a person catching something and throwing it back with their right hand,2,0.75752974,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001841.txt
423,proud_confident,012904,a person moves something with both hands.,2,0.7574662,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012904.txt
424,proud_confident,M007982,a person moves something with both hands.,0,0.7574662,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007982.txt
425,proud_confident,004126,a person moves something with both hands.,1,0.7574662,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004126.txt
426,proud_confident,M010849,a person moves something with both hands.,0,0.7574662,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010849.txt
427,proud_confident,007982,a person moves something with both hands.,0,0.7574662,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007982.txt
428,proud_confident,M012904,a person moves something with both hands.,2,0.7574662,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012904.txt
429,proud_confident,M004126,a person moves something with both hands.,1,0.7574662,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004126.txt
430,proud_confident,010849,a person moves something with both hands.,0,0.7574662,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010849.txt
431,proud_confident,001694,a person bends forward and reaches down with hand.,2,0.75741714,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001694.txt
432,proud_confident,M001694,a person bends forward and reaches down with hand.,2,0.75741714,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001694.txt
433,proud_confident,002665,person stands stagnant while waving their right hand back and forth.,1,0.7573451,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002665.txt
434,proud_confident,M012339,a person raises their right hand,2,0.7572984,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012339.txt
435,proud_confident,012339,a person raises their left hand,2,0.7572663,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012339.txt
436,proud_confident,M013522,a person walks while touching something with both hands.,1,0.7572655,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013522.txt
437,proud_confident,013522,a person walks while touching something with both hands.,1,0.7572655,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013522.txt
438,proud_confident,005378,"a person flexes both arms a few times, lowers them and puts them straight out.",1,0.7572353,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005378.txt
439,proud_confident,M005378,"a person flexes both arms a few times, lowers them and puts them straight out.",1,0.7572353,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005378.txt
440,proud_confident,008285,a person raises both hands,1,0.7570657,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008285.txt
441,proud_confident,M008285,a person raises both hands,1,0.7570657,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008285.txt
442,proud_confident,009725,a person evading something by dodging to the right,1,0.757028,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009725.txt
443,proud_confident,001621,a person waves their right hand,2,0.75691116,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001621.txt
444,proud_confident,M011504,a person is stepping around while their hands are behind their back,0,0.7568067,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011504.txt
445,proud_confident,011504,a person is stepping around while their hands are behind their back,0,0.7568067,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011504.txt
446,proud_confident,M007695,a person walking diagnolly back and forth while gesturing with their hand,1,0.7567445,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007695.txt
447,proud_confident,007695,a person walking diagnolly back and forth while gesturing with their hand,1,0.7567445,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007695.txt
448,proud_confident,007527,a person waves with the right hand.,0,0.7567346,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007527.txt
449,proud_confident,008874,a person waves with the right hand.,1,0.7567346,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008874.txt
450,proud_confident,010536,a person waves with the right hand.,1,0.7567346,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010536.txt
451,proud_confident,M000395,a person waves with the right hand.,1,0.7567346,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000395.txt
452,proud_confident,M011373,a person walks forward while holding onto something with both hands.,1,0.7567303,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011373.txt
453,proud_confident,011373,a person walks forward while holding onto something with both hands.,1,0.7567303,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011373.txt
454,proud_confident,012802,a person taking a jump forward,1,0.75671315,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012802.txt
455,proud_confident,M012802,a person taking a jump forward,1,0.75671315,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012802.txt
456,proud_confident,M001340,a person steps forward and makes several hand gestures.,0,0.756661,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001340.txt
457,proud_confident,001340,a person steps forward and makes several hand gestures.,0,0.756661,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001340.txt
458,proud_confident,M009720,a person raises their left arm out straight.,2,0.75662637,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009720.txt
459,proud_confident,007968,"a person takes one step forward, poses, and puts their arms on their hips.",2,0.75658923,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007968.txt
460,proud_confident,M007968,"a person takes one step forward, poses, and puts their arms on their hips.",2,0.75658923,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007968.txt
461,proud_confident,M002458,"a person staggering up, taking labored steps in a forward and upwards direction",0,0.75655264,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002458.txt
462,proud_confident,002458,"a person staggering up, taking labored steps in a forward and upwards direction",0,0.75655264,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002458.txt
463,proud_confident,M000966,"a figure holds their arms up defensively, while shuffling and bouncing side to side",2,0.7565516,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000966.txt
464,proud_confident,000966,"a figure holds their arms up defensively, while shuffling and bouncing side to side",2,0.7565516,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000966.txt
465,proud_confident,M010806,a person waves with both hand,0,0.7565448,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010806.txt
466,proud_confident,010806,a person waves with both hand,0,0.7565448,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010806.txt
467,proud_confident,M002064,a person slowly walks forward and menacingly points with their left hand.,1,0.75650555,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002064.txt
468,proud_confident,M008573,a person is standing while pointing at something with his left hand.,2,0.756485,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008573.txt
469,proud_confident,M004158,a person walks forward using their right hand to steady themselves on an object.,0,0.7564224,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004158.txt
470,proud_confident,002371,a person walks in all directions while performing aggressive gestures.,0,0.7563947,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002371.txt
471,proud_confident,M002371,a person walks in all directions while performing aggressive gestures.,0,0.7563947,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002371.txt
472,proud_confident,M005393,person lifts left arm up,2,0.7563775,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005393.txt
473,proud_confident,M007941,a person slightly raises their right hand in front of them.,2,0.7563038,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007941.txt
474,proud_confident,014038,a person stands with hands at shoulder width and waist height but slightly in front of their body then reaches for thing above in the middle and below with their left hand.,0,0.756297,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014038.txt
475,proud_confident,013861,a person extends their right hand and shakes it.,0,0.7562536,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013861.txt
476,proud_confident,M011118,a person quickly picks something up with their right hand.,2,0.75620407,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011118.txt
477,proud_confident,M007670,a person walks forward placing their right hand on something as they pass by,1,0.756056,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007670.txt
478,proud_confident,M012499,a person strafes back and forth from left to right.,1,0.7559351,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012499.txt
479,proud_confident,004979,someone moving hand forward while standing,0,0.7559251,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004979.txt
480,proud_confident,M004979,someone moving hand forward while standing,0,0.7559251,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004979.txt
481,proud_confident,M013465,a person walks forward slightly then with its left hand it reaches for something to the right.,1,0.7557986,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013465.txt
482,proud_confident,000438,person lifts something and places it down to their right,2,0.7557218,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000438.txt
483,proud_confident,004016,a person raises their left arm forward to be parallel with the ground.,0,0.7557175,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004016.txt
484,proud_confident,006880,a person raised right and left hand,2,0.7557075,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006880.txt
485,proud_confident,008830,a person reaches their right arm forward.,0,0.755689,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008830.txt
486,proud_confident,013873,person makes a grand gesture with arms moving from standing to sitting position.,0,0.7555903,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013873.txt
487,proud_confident,M013873,person makes a grand gesture with arms moving from standing to sitting position.,0,0.7555903,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013873.txt
488,proud_confident,000182,person puts their hands on something and attempts to push it,0,0.7555782,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000182.txt
489,proud_confident,M000182,person puts their hands on something and attempts to push it,0,0.7555782,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000182.txt
490,proud_confident,011712,a person is putting both his right and left hand into the air.,2,0.75557536,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011712.txt
491,proud_confident,M010071,a person is motioning both their hands forward up and down,1,0.7555399,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010071.txt
492,proud_confident,010071,a person is motioning both their hands forward up and down,1,0.7555399,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010071.txt
493,proud_confident,005164,"a person standing still, raises their arms very slightly.",2,0.75547135,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005164.txt
494,proud_confident,M005164,"a person standing still, raises their arms very slightly.",2,0.75547135,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005164.txt
495,proud_confident,M012449,the person is reaching over picking something up from the right and the left,2,0.75545514,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012449.txt
496,proud_confident,000860,person is standing forward.,2,0.75541985,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000860.txt
497,proud_confident,M000860,person is standing forward.,2,0.75541985,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000860.txt
498,proud_confident,M011149,a person walks on something with his arms extended horizontally to try to maintain his balance.,0,0.75540566,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011149.txt
499,proud_confident,011149,a person walks on something with his arms extended horizontally to try to maintain his balance.,0,0.75540566,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011149.txt
500,proud_confident,003199,a person turns to their left and reaches above him with his right hand as if to grab something.,0,0.7553647,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003199.txt
501,proud_confident,M000312,a person rocks back and forth while holding their arms out in front of them,1,0.7553475,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000312.txt
502,proud_confident,000312,a person rocks back and forth while holding their arms out in front of them,1,0.7553475,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000312.txt
503,proud_confident,007244,a person walks to their left and twist something with their right hand.,1,0.75531423,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007244.txt
504,proud_confident,006493,a person throws something with their right hand,0,0.7553063,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006493.txt
505,proud_confident,010940,a person throws something with their right hand,0,0.7553063,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010940.txt
506,proud_confident,001264,a person throws something with their right hand,0,0.7553063,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001264.txt
507,proud_confident,000528,a person throws something with their right hand,2,0.7553063,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000528.txt
508,proud_confident,005021,a person throws something with their right hand,0,0.7553063,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005021.txt
509,proud_confident,007376,a person throws something with their right hand,0,0.7553063,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007376.txt
510,proud_confident,002929,a person throws something with their right hand,0,0.7553063,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002929.txt
511,proud_confident,000493,person looks to be throwing their hands around randomly on the spot,0,0.7552916,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000493.txt
512,proud_confident,M000493,person looks to be throwing their hands around randomly on the spot,0,0.7552916,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000493.txt
513,proud_confident,M007578,person takes a small leap forward,1,0.7551547,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007578.txt
514,proud_confident,007578,person takes a small leap forward,1,0.7551547,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007578.txt
515,proud_confident,M003293,person reaches arms out then takes left arm and points outwards,0,0.7551187,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003293.txt
516,proud_confident,M011257,person throws something forward with left hand.,1,0.7550436,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011257.txt
517,proud_confident,010510,a person stands in one place while their arms and upper body move around,0,0.7550325,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010510.txt
518,proud_confident,M010510,a person stands in one place while their arms and upper body move around,0,0.7550325,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010510.txt
519,proud_confident,004581,a person walks while touching something with is right hand.,0,0.75501764,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004581.txt
520,proud_confident,M007145,a person raises their left hand to their chest and lets it down.,2,0.7549939,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007145.txt
521,proud_confident,002211,a person signals with arm movements.,1,0.754828,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002211.txt
522,proud_confident,M002211,a person signals with arm movements.,1,0.754828,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002211.txt
523,proud_confident,011939,person slowly moves left arm up in the air,2,0.75480884,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011939.txt
524,proud_confident,M003611,a person raises hands and walks forward graciously.,2,0.7547876,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003611.txt
525,proud_confident,003611,a person raises hands and walks forward graciously.,2,0.7547876,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003611.txt
526,proud_confident,M006945,person stand still and jumps forward,1,0.75478387,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006945.txt
527,proud_confident,006945,person stand still and jumps forward,1,0.75478387,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006945.txt
528,proud_confident,M007429,a person standing throws something.,1,0.75476116,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007429.txt
529,proud_confident,007429,a person standing throws something.,1,0.75476116,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007429.txt
530,proud_confident,012861,a person twists to the right,1,0.75475943,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012861.txt
531,proud_confident,002234,"a person walks forward with both arms out to their sides, tipping to the left and right, keeping balance.",1,0.75469506,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002234.txt
532,proud_confident,M012932,a person raises their left hand and walks forward.,2,0.7546947,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012932.txt
533,proud_confident,M007552,a person points with their right hand.,2,0.754689,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007552.txt
534,proud_confident,M014242,a person raises both hands slightly and lowers them,1,0.75462174,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014242.txt
535,proud_confident,014242,a person raises both hands slightly and lowers them,1,0.75462174,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014242.txt
536,proud_confident,014247,a person moves his right arm straight up and then to the right while standing still.,2,0.7545953,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014247.txt
537,proud_confident,014366,"a person steps onto something and carefully walks across it, holding their arms out for balance.",2,0.75453097,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014366.txt
538,proud_confident,M014366,"a person steps onto something and carefully walks across it, holding their arms out for balance.",2,0.75453097,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014366.txt
539,proud_confident,M010267,a person lift something with left hand,2,0.75435245,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010267.txt
540,proud_confident,009673,"a person whith their hand raised, raises it higher.",1,0.7543194,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009673.txt
541,proud_confident,M009673,"a person whith their hand raised, raises it higher.",1,0.7543194,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009673.txt
542,proud_confident,M012880,a figure gestures with its left hand then brings its hands together,1,0.7542274,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012880.txt
543,proud_confident,M001551,a person who lifts there right hand up twice,2,0.7541604,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001551.txt
544,proud_confident,013065,a person lifts left arm up,1,0.75412256,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013065.txt
545,proud_confident,014253,a person is standing in stance while shifting their left hand.,2,0.754105,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014253.txt
546,proud_confident,002248,"a person throwing something with right hand, while doing the smal movement forward",2,0.7540989,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002248.txt
547,proud_confident,010344,a person walks staight grabs soemthing with their right hand and left hand,2,0.7540821,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010344.txt
548,proud_confident,005454,person through something forward with his right hand.,2,0.7540575,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005454.txt
549,proud_confident,011092,a person moves their right hand from left to right in front of them.,2,0.75397944,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011092.txt
550,proud_confident,011247,a person walks forward with their arms extended for balance.,1,0.7539344,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011247.txt
551,proud_confident,M011247,a person walks forward with their arms extended for balance.,1,0.7539344,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011247.txt
552,proud_confident,M005571,person takes a few steps forward and throws something with left arm twice,1,0.7539305,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005571.txt
553,proud_confident,007996,a person extending their right arm out.,1,0.7539246,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007996.txt
554,proud_confident,M003845,a person stands with their arms up and forward.,0,0.7539,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003845.txt
555,proud_confident,003845,a person stands with their arms up and forward.,0,0.7539,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003845.txt
556,proud_confident,002400,a person repeatedly puts their right hand out,2,0.75389504,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002400.txt
557,proud_confident,002584,a person waves with both hands,2,0.75386715,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002584.txt
558,proud_confident,M002584,a person waves with both hands,2,0.75386715,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002584.txt
559,proud_confident,M007863,a person raises both their hands to the right.,1,0.7538624,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007863.txt
560,proud_confident,M000127,a person moves their right arm at head level back and forth,0,0.7538244,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000127.txt
561,proud_confident,M003592,"a person stands with their hands together, step foward then reaches down to pick something up.",2,0.75382054,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003592.txt
562,proud_confident,003592,"a person stands with their hands together, step foward then reaches down to pick something up.",2,0.75382054,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003592.txt
563,proud_confident,M001967,a person gestures picking something up then putting it down.,0,0.7538121,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001967.txt
564,proud_confident,001967,a person gestures picking something up then putting it down.,0,0.7538121,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001967.txt
565,proud_confident,007608,person put his arms straight out and then down that side,1,0.753608,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007608.txt
566,proud_confident,M007608,person put his arms straight out and then down that side,1,0.753608,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007608.txt
567,proud_confident,009729,a person raised the right hand and lift something,2,0.7535924,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009729.txt
568,proud_confident,008797,a person raised the right hand and lift something,2,0.7535924,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008797.txt
569,proud_confident,009577,a person touhes their right arms twice with their left hand.,1,0.753589,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009577.txt
570,proud_confident,002723,the person is gesturing something.,0,0.75356424,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002723.txt
571,proud_confident,M002723,the person is gesturing something.,0,0.75356424,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002723.txt
572,proud_confident,M009596,a person puts both arms forward.,1,0.7535497,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009596.txt
573,proud_confident,009596,a person puts both arms forward.,1,0.7535497,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009596.txt
574,proud_confident,009367,"a person raises their arm slightly, then starts to walk up something.",1,0.7534911,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009367.txt
575,proud_confident,M009367,"a person raises their arm slightly, then starts to walk up something.",1,0.7534911,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009367.txt
576,proud_confident,008634,the person is standing still and doing something with their left hand.,1,0.7534479,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008634.txt
577,proud_confident,007741,a person moves something with their right hand.,1,0.7534169,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007741.txt
578,proud_confident,002309,"a person standing straight ,moving right hand forward and backward and raising both hand on the side.",0,0.7534001,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002309.txt
579,proud_confident,M006173,"a person is standing still, only slightly swaying both arms at the end.",0,0.7533492,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006173.txt
580,proud_confident,006173,"a person is standing still, only slightly swaying both arms at the end.",0,0.7533492,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006173.txt
581,proud_confident,M009080,"a person spreads with arms straight out, before beinging them back down to their side",0,0.75326276,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009080.txt
582,proud_confident,009080,"a person spreads with arms straight out, before beinging them back down to their side",0,0.75326276,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009080.txt
583,proud_confident,002563,a person quickly waves with their right hand.,1,0.75323987,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002563.txt
584,proud_confident,005778,a person is gesturing and pointing with their right hand.   at one point they make a sweeping motion with both hands before going back to pointing with the right hand as if giving a speech.,1,0.75323236,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005778.txt
585,proud_confident,013670,person is reaching forward with right hand at varying degrees,1,0.7532208,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013670.txt
586,proud_confident,M011284,a person picks something up with their left hand and walks forward.,0,0.7531913,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011284.txt
587,proud_confident,013603,a person swift the hands in right and left direction,1,0.75318944,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013603.txt
588,proud_confident,011276,a person puts their right hand in the air and makes a slapping motion,2,0.753149,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011276.txt
589,proud_confident,M001845,a person uses their left hand to point forward.,1,0.75314754,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001845.txt
590,proud_confident,009837,a person uses their left hand to point forward.,0,0.75314754,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009837.txt
591,proud_confident,M002855,person waves their right hand,2,0.75311774,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002855.txt
