rank,style,motion_id,best_caption,best_caption_idx,similarity,source_file
392,angry_aggressive,M001593,person  facing forward does a throwing motion  with left arms before  going into a defensive motion with fists in face,0,0.7877737,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001593.txt
393,angry_aggressive,M008754,a person catches something and throws it with his left hand.,0,0.78766245,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008754.txt
394,angry_aggressive,003999,a person walks forward while raising their right hand and slapping it against something,2,0.787608,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003999.txt
395,angry_aggressive,M001570,a person standing and punching with their left hand.,2,0.78750134,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001570.txt
396,angry_aggressive,M000670,a person swaying right and left and then flinching,2,0.7874816,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000670.txt
397,angry_aggressive,M009175,a person throws hard with left hand.,1,0.7873621,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009175.txt
398,angry_aggressive,005484,person backed up and got ready to throw a punch with his left arm.,2,0.78732467,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005484.txt
399,angry_aggressive,M013516,a person uses their left hand to smack someone.,1,0.786925,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013516.txt
400,angry_aggressive,M012799,a person throw something wth both hands,1,0.7869246,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012799.txt
401,angry_aggressive,012799,a person throw something wth both hands,1,0.7869246,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012799.txt
402,angry_aggressive,012524,a person throws a left hook,0,0.7869195,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012524.txt
403,angry_aggressive,M013272,a person throwing something and catching it again,2,0.78686863,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013272.txt
404,angry_aggressive,013272,a person throwing something and catching it again,2,0.78686863,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013272.txt
405,angry_aggressive,M003999,a person walks forward while raising their left hand and slapping it against something,2,0.7868403,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003999.txt
406,angry_aggressive,007549,a person throws something with their right hand.,1,0.7867267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007549.txt
407,angry_aggressive,011324,a person throws something with their right hand.,1,0.7867267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011324.txt
408,angry_aggressive,M012443,a person throws something with their right hand.,1,0.7867267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012443.txt
409,angry_aggressive,007113,a person throws something with their right hand.,2,0.7867267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007113.txt
410,angry_aggressive,007513,a person throws something with their right hand.,1,0.7867267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007513.txt
411,angry_aggressive,003335,a person throws something with their right hand.,0,0.7867267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003335.txt
412,angry_aggressive,012677,a person throws something with their right hand.,2,0.7867267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012677.txt
413,angry_aggressive,013433,a person throws something with their right hand.,1,0.7867267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013433.txt
414,angry_aggressive,006681,a person throws something with their right hand.,2,0.7867267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006681.txt
415,angry_aggressive,007363,a person throws something with their right hand.,2,0.7867267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007363.txt
416,angry_aggressive,002431,a person throws something with their right hand.,0,0.7867267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002431.txt
417,angry_aggressive,M007687,a person throws something with their right hand.,0,0.7867267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007687.txt
418,angry_aggressive,009846,a person throws something with their right hand.,2,0.7867267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009846.txt
419,angry_aggressive,004873,a person throws something with their right hand.,0,0.7867267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004873.txt
420,angry_aggressive,005450,a person is throwing something with his right hand,1,0.78669506,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005450.txt
421,angry_aggressive,010259,a person kicks out with their right foot,1,0.78663003,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010259.txt
422,angry_aggressive,M011769,a person throws something at the ground with their left hand.,2,0.7865448,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011769.txt
423,angry_aggressive,M014074,a person is in a boxing stance and then throws a left hook.,2,0.7864647,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014074.txt
424,angry_aggressive,007730,a person punches out right and then left.,1,0.78643674,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007730.txt
425,angry_aggressive,005164,a person catches something with both hands.,0,0.7861534,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005164.txt
426,angry_aggressive,M005164,a person catches something with both hands.,0,0.7861534,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005164.txt
427,angry_aggressive,010793,a person moves his hands from right to left hitting something.,1,0.78610384,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010793.txt
428,angry_aggressive,M002741,a person throws something from their left hand.,1,0.7861036,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002741.txt
429,angry_aggressive,M005618,a person lunges forward thrusting their right hand out at the same time,0,0.78563577,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005618.txt
430,angry_aggressive,001593,person  facing forward does a throwing motion  with right arms before  going into a defensive motion with fists in face,0,0.78563017,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001593.txt
431,angry_aggressive,M007465,the person is punching to the left.,1,0.78556734,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007465.txt
432,angry_aggressive,014221,a person uses their right hand to throw an object in front of them,2,0.78551316,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014221.txt
433,angry_aggressive,005515,a person punches several times before pushing something to their right.,0,0.78548914,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005515.txt
434,angry_aggressive,M011257,person throws something forward with left hand.,1,0.78530985,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011257.txt
435,angry_aggressive,011601,a person raises their right hand and slaps it on  something in front of them.,1,0.7850447,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011601.txt
436,angry_aggressive,009977,a person throws something with their right hand hard.,1,0.78502566,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009977.txt
437,angry_aggressive,000820,"a person lashes out with their left hand, punching.",2,0.7850169,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000820.txt
438,angry_aggressive,006434,a person standing uses their right arm to throw something down in a forceful motion.,2,0.78500247,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006434.txt
439,angry_aggressive,003468,a person gets into a fighting stance with slightly bent knees.,1,0.7849578,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003468.txt
440,angry_aggressive,M003468,a person gets into a fighting stance with slightly bent knees.,1,0.7849578,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003468.txt
441,angry_aggressive,001570,a person standing and punching with their right hand.,2,0.7848053,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001570.txt
442,angry_aggressive,M007363,a person throws something with their left hand.,2,0.7846996,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007363.txt
443,angry_aggressive,M002431,a person throws something with their left hand.,0,0.7846996,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002431.txt
444,angry_aggressive,M007113,a person throws something with their left hand.,2,0.7846996,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007113.txt
445,angry_aggressive,012443,a person throws something with their left hand.,1,0.7846996,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012443.txt
446,angry_aggressive,007687,a person throws something with their left hand.,0,0.7846996,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007687.txt
447,angry_aggressive,M009846,a person throws something with their left hand.,2,0.7846996,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009846.txt
448,angry_aggressive,M007513,a person throws something with their left hand.,1,0.7846996,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007513.txt
449,angry_aggressive,M007549,a person throws something with their left hand.,1,0.7846996,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007549.txt
450,angry_aggressive,M013433,a person throws something with their left hand.,1,0.7846996,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013433.txt
451,angry_aggressive,M003335,a person throws something with their left hand.,0,0.7846996,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003335.txt
452,angry_aggressive,M004873,a person throws something with their left hand.,0,0.7846996,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004873.txt
453,angry_aggressive,M006681,a person throws something with their left hand.,2,0.7846996,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006681.txt
454,angry_aggressive,M012677,a person throws something with their left hand.,2,0.7846996,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012677.txt
455,angry_aggressive,M011324,a person throws something with their left hand.,1,0.7846996,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011324.txt
456,angry_aggressive,005618,a person lunges forward thrusting their left hand out at the same time,0,0.78463584,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005618.txt
457,angry_aggressive,008411,"a person raises their hands, punches once, then lowers their hands.",2,0.78457975,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008411.txt
458,angry_aggressive,M008411,"a person raises their hands, punches once, then lowers their hands.",2,0.78457975,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008411.txt
459,angry_aggressive,005983,a person shakily throws with their right hand.,2,0.7840468,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005983.txt
460,angry_aggressive,013516,a person uses their right hand to smack someone.,1,0.78402615,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013516.txt
461,angry_aggressive,M006105,a person throws something with its left hand.,1,0.7839116,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006105.txt
462,angry_aggressive,M012108,a person throws something and tries to dodge something left after.,1,0.78379107,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012108.txt
463,angry_aggressive,M005983,a person shakily throws with their left hand.,2,0.7837467,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005983.txt
464,angry_aggressive,012256,a person steps forward then kicks something hard with their right arm,1,0.7836477,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012256.txt
465,angry_aggressive,011784,a person twists his body and punches the air.,2,0.7836368,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011784.txt
466,angry_aggressive,M011784,a person twists his body and punches the air.,2,0.7836368,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011784.txt
467,angry_aggressive,M005384,a person is boxing and moves his right hand upwards.,1,0.7833029,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005384.txt
468,angry_aggressive,M010606,"a person throws a forceful, lunging karate punch with his left hand.",1,0.78324485,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010606.txt
469,angry_aggressive,M012964,a man kicks his right leg out then turns around and punches twice with his left hand.,1,0.7832432,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012964.txt
470,angry_aggressive,M008546,person raises left arms and points aggressively,1,0.7832427,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008546.txt
471,angry_aggressive,M001928,"person kicks out with their left foot, but stays standing in place. person seems both frustrated and dejected.",0,0.7827171,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001928.txt
472,angry_aggressive,M011601,a person raises their left hand and slaps it on  something in front of them.,1,0.7826462,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011601.txt
473,angry_aggressive,M005393,a person punches their left arm up.,1,0.7825615,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005393.txt
474,angry_aggressive,M004399,a person is throwing something with his left hand.,1,0.78212297,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004399.txt
475,angry_aggressive,M007753,a person throws something with his right hand,1,0.78207594,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007753.txt
476,angry_aggressive,M009977,a person throws something with their left hand hard.,1,0.7820748,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009977.txt
477,angry_aggressive,005415,"person hops from left to right foot, throwing punches while occasionally dodging one.",2,0.78190064,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005415.txt
478,angry_aggressive,013995,a person was kicking wiht right and left hand,0,0.78182817,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013995.txt
479,angry_aggressive,011168,a person moves up abit forward and puts up right hand to show a sign of anger,1,0.78171706,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011168.txt
480,angry_aggressive,011847,a figure throws hard forward with their right hand,0,0.78154933,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011847.txt
481,angry_aggressive,M006979,"the person looks as if they are boxing, throwing punches",2,0.7815492,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006979.txt
482,angry_aggressive,006979,"the person looks as if they are boxing, throwing punches",2,0.7815492,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006979.txt
483,angry_aggressive,M012391,"a person stands on the ground, makes three quick punches times with their left arm, one time with their right arm, then makes a big punch swinging with their left arm.",2,0.7815491,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012391.txt
484,angry_aggressive,M007410,a person punches alternating right and left.,2,0.78150016,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007410.txt
485,angry_aggressive,010606,"a person throws a forceful, lunging karate punch with his right hand.",1,0.7813648,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010606.txt
486,angry_aggressive,012391,"a person stands on the ground, makes three quick punches times with their right arm, one time with their left arm, then makes a big punch swinging with their right arm.",2,0.78132075,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012391.txt
487,angry_aggressive,M007802,"a person takes a step forward, kicks their right foot and then punches with their left foot.",2,0.781192,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007802.txt
488,angry_aggressive,006790,a person kicks something and raises right hand to his face.,2,0.78117836,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006790.txt
489,angry_aggressive,M011168,a person moves up abit forward and puts up left hand to show a sign of anger,1,0.781172,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011168.txt
490,angry_aggressive,008602,a person throws something and catches something.,2,0.78103995,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008602.txt
491,angry_aggressive,M008602,a person throws something and catches something.,2,0.78103995,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008602.txt
492,angry_aggressive,M012321,a person throws something and catches something.,0,0.78103995,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012321.txt
493,angry_aggressive,012321,a person throws something and catches something.,0,0.78103995,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012321.txt
494,angry_aggressive,010997,a person is throwing with both hands,0,0.78099847,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010997.txt
495,angry_aggressive,M010997,a person is throwing with both hands,0,0.78099847,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010997.txt
496,angry_aggressive,001881,a man is punching and then throws a kick.,1,0.7808542,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001881.txt
497,angry_aggressive,M001881,a man is punching and then throws a kick.,1,0.7808542,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001881.txt
498,angry_aggressive,003392,"a person raises their right arm and brings it down forcefully in front of them, making a downwards slapping motion.",1,0.7808517,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003392.txt
499,angry_aggressive,010791,a person kicks something with his right foot,1,0.78074527,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010791.txt
500,angry_aggressive,M006140,a person throwing and catching something with their left hand.,0,0.7807336,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006140.txt
501,angry_aggressive,M000271,a person try to throw something with his right hand and left leg forward,1,0.78057635,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000271.txt
502,angry_aggressive,M002997,a person throws something from their left arm with a lot of force,1,0.7804526,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002997.txt
503,angry_aggressive,008067,"a person moves into a fighting position, light on their feet, and lightly punches and object.",1,0.78039086,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008067.txt
504,angry_aggressive,M008067,"a person moves into a fighting position, light on their feet, and lightly punches and object.",1,0.78039086,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008067.txt
505,angry_aggressive,M010517,a person uses their left hand to do an uppercut,2,0.78012,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010517.txt
506,angry_aggressive,002409,a person throwing a left hook.,0,0.77993184,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002409.txt
507,angry_aggressive,004399,a person is throwing something with his right hand.,1,0.7798056,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004399.txt
508,angry_aggressive,M005250,a person pushes forward with one hand.,0,0.77966076,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005250.txt
509,angry_aggressive,005250,a person pushes forward with one hand.,0,0.77966076,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005250.txt
510,angry_aggressive,009758,a person moves side to side while making punching motions with hands.,2,0.7795139,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009758.txt
511,angry_aggressive,M009758,a person moves side to side while making punching motions with hands.,2,0.7795139,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009758.txt
512,angry_aggressive,006584,"a person holds their arms in front of them, and makes a quick punch with their right arm.",1,0.77913594,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006584.txt
513,angry_aggressive,M004391,a person is boxing and throwing punches with left and then right hand.,1,0.77907187,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004391.txt
514,angry_aggressive,M003392,"a person raises their left arm and brings it down forcefully in front of them, making a downwards slapping motion.",1,0.7790078,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003392.txt
515,angry_aggressive,M014509,a person steps forward and slaps their right wrist.,1,0.7790013,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014509.txt
516,angry_aggressive,M005484,person backed up and got ready to throw a punch with his right arm.,2,0.77895916,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005484.txt
517,angry_aggressive,002997,a person throws something from their right arm with a lot of force,1,0.7787606,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002997.txt
518,angry_aggressive,013678,a person punches the air with their left hand and then their right hand,0,0.7787405,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013678.txt
519,angry_aggressive,M000027,a person punches with their left hand before they do a clockwise spin.,0,0.7787335,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000027.txt
520,angry_aggressive,M005415,"person hops from right to left foot, throwing punches while occasionally dodging one.",2,0.7786712,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005415.txt
521,angry_aggressive,M006584,"a person holds their arms in front of them, and makes a quick punch with their left arm.",1,0.77865475,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006584.txt
522,angry_aggressive,006140,a person throwing and catching something with their right hand.,0,0.77864337,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006140.txt
523,angry_aggressive,M006879,a person walks forward and aggressively sets something down.,2,0.77851284,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006879.txt
524,angry_aggressive,006879,a person walks forward and aggressively sets something down.,2,0.77851284,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006879.txt
525,angry_aggressive,M012393,a person turns to throw something with his right hand.,1,0.7784478,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012393.txt
526,angry_aggressive,006318,"a person punches with their right hand, thrusts their hips a few times then leans down with their hands together.",2,0.778386,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006318.txt
527,angry_aggressive,M000182,person puts their hands on something and attempts to push it,0,0.7783608,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000182.txt
528,angry_aggressive,000182,person puts their hands on something and attempts to push it,0,0.7783608,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000182.txt
529,angry_aggressive,M006318,"a person punches with their left hand, thrusts their hips a few times then leans down with their hands together.",2,0.77835286,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006318.txt
530,angry_aggressive,013455,a person throwing something with lots of force.,2,0.7780825,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013455.txt
531,angry_aggressive,M013455,a person throwing something with lots of force.,2,0.7780825,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013455.txt
532,angry_aggressive,004885,a person acting traumatic throwing his right hand.,1,0.77801585,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004885.txt
533,angry_aggressive,001097,a person punches the air multiple times,0,0.7779255,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001097.txt
534,angry_aggressive,M001097,a person punches the air multiple times,0,0.7779255,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001097.txt
535,angry_aggressive,M011156,a person kicks something off their left foot.,2,0.7778361,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011156.txt
536,angry_aggressive,M013275,"a person smacks the air with their right hand, and then throws both arms down in frustration.",0,0.7777494,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013275.txt
537,angry_aggressive,M000415,"someone punches the ground with their left hand, then makes a leap towards the left.",0,0.77755624,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000415.txt
538,angry_aggressive,008546,person raises right arms and points aggressively,1,0.7775101,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008546.txt
539,angry_aggressive,010759,a person seems to be hitting an object with their right foot,1,0.7774998,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010759.txt
540,angry_aggressive,000425,"a person takes a step back, starts swinging their fists boxing, and then runs forward.",0,0.7774864,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000425.txt
541,angry_aggressive,M000425,"a person takes a step back, starts swinging their fists boxing, and then runs forward.",0,0.7774864,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000425.txt
542,angry_aggressive,000017,a person kicks something with their right foot.,1,0.7773308,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000017.txt
543,angry_aggressive,010453,a person kicks something with their right foot.,2,0.7773308,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010453.txt
544,angry_aggressive,M013866,a person kicks something with their right foot.,2,0.7773308,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013866.txt
545,angry_aggressive,003619,a person kicks something with their right foot.,0,0.7773308,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003619.txt
546,angry_aggressive,010898,a person kicks something with their right foot.,0,0.7773308,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010898.txt
547,angry_aggressive,M014221,a person uses their left hand to throw an object in front of them,2,0.7771758,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014221.txt
548,angry_aggressive,M007188,"a person seems to angrily slap/hit something with their right hand, with their hand landing at about knee level.",1,0.77717173,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007188.txt
549,angry_aggressive,M009099,person is making repeated punches with right hand,2,0.7769996,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009099.txt
550,angry_aggressive,012964,a man kicks his left leg out then turns around and punches twice with his right hand.,1,0.77680445,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012964.txt
551,angry_aggressive,009067,a person throws something with his right hand and receives something with his two hands,1,0.77677584,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009067.txt
552,angry_aggressive,007753,a person throws something with his left hand,1,0.77677405,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007753.txt
553,angry_aggressive,M006946,a person throws their left arm forward and pulls it back grabbing it with their left hand,0,0.776753,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006946.txt
554,angry_aggressive,010088,a person does a boxing maneuver.,1,0.7767121,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010088.txt
555,angry_aggressive,M010088,a person does a boxing maneuver.,1,0.7767121,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010088.txt
556,angry_aggressive,007410,a person punches alternating left and right.,2,0.7765781,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007410.txt
557,angry_aggressive,M002963,a man throws something with his left hand,0,0.77657664,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002963.txt
558,angry_aggressive,M010259,a person kicks out with their left foot,1,0.7765549,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010259.txt
559,angry_aggressive,M003241,"a person lifting their hand close to face, in a frustrated or upset manner.",2,0.7759898,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003241.txt
560,angry_aggressive,003241,"a person lifting their hand close to face, in a frustrated or upset manner.",2,0.7759898,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003241.txt
561,angry_aggressive,008834,a person excitedly pumps their right fist.,0,0.77593267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008834.txt
562,angry_aggressive,000381,a person lifts his hands to catch and throw something,0,0.77587014,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000381.txt
563,angry_aggressive,M000381,a person lifts his hands to catch and throw something,0,0.77587014,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000381.txt
564,angry_aggressive,M000690,"a person reaches back with an object, feign throwing, then throw it in front of them.",0,0.77581966,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000690.txt
565,angry_aggressive,000690,"a person reaches back with an object, feign throwing, then throw it in front of them.",0,0.77581966,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000690.txt
566,angry_aggressive,002963,a man throws something with his right hand,0,0.77581865,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002963.txt
567,angry_aggressive,010517,a person uses their right hand to do an uppercut,2,0.77571183,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010517.txt
568,angry_aggressive,M010898,a person kicks something with their left foot.,0,0.7755894,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010898.txt
569,angry_aggressive,M000017,a person kicks something with their left foot.,1,0.7755894,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000017.txt
570,angry_aggressive,M003619,a person kicks something with their left foot.,0,0.7755894,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003619.txt
571,angry_aggressive,013866,a person kicks something with their left foot.,2,0.7755894,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013866.txt
572,angry_aggressive,M010453,a person kicks something with their left foot.,2,0.7755894,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010453.txt
573,angry_aggressive,000670,a person swaying left and right and then flinching,2,0.775581,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000670.txt
574,angry_aggressive,M013995,a person was kicking wiht left and right hand,0,0.77556443,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013995.txt
575,angry_aggressive,012393,a person turns to throw something with his left hand.,1,0.77554184,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012393.txt
576,angry_aggressive,M004885,a person acting traumatic throwing his left hand.,1,0.7754571,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004885.txt
577,angry_aggressive,008023,person holding something in right hand but gets pulled and has to chase,0,0.7752447,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008023.txt
578,angry_aggressive,M014386,the person is doing a left hook and a left punch.,2,0.7751709,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014386.txt
579,angry_aggressive,007834,a person claws at something with both hands,2,0.77513385,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007834.txt
580,angry_aggressive,M007834,a person claws at something with both hands,2,0.77513385,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007834.txt
581,angry_aggressive,007539,a person throws something with their right hand and stumbles slightly.,0,0.7749992,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007539.txt
582,angry_aggressive,M007865,a person throws something.,1,0.7747479,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007865.txt
