rank,style,motion_id,best_caption,best_caption_idx,similarity,source_file
378,old_elderly,M011824,a person stretches before sitting down in a chair,0,0.7395276,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011824.txt
379,old_elderly,000472,a person slowly moves their left arm near their stomach,2,0.7395083,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000472.txt
380,old_elderly,M012185,a person stands from kneeling position by pushing up with right hand.,2,0.73948073,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012185.txt
381,old_elderly,005659,a person stands from a sitting position and makes a motion with both of his hands.,1,0.73934937,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005659.txt
382,old_elderly,M005659,a person stands from a sitting position and makes a motion with both of his hands.,1,0.73934937,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005659.txt
383,old_elderly,005054,a person slowly walked forward in right direction while grabbing something,1,0.7393475,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005054.txt
384,old_elderly,011593,person moves forward and uses right  hand to  pick something up and move to side,0,0.7393412,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011593.txt
385,old_elderly,001756,a person reaches out to grab something with his right arm and then attempts to drag it backwards.,1,0.7393099,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001756.txt
386,old_elderly,M004781,a person brings their left knee up to their chest and moves it around side to side.,2,0.73929375,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004781.txt
387,old_elderly,009476,a person being pushed backwards and trying to recover,1,0.7392888,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009476.txt
388,old_elderly,M009476,a person being pushed backwards and trying to recover,1,0.7392888,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009476.txt
389,old_elderly,M008340,a person is streching by leaning to their right side,2,0.739282,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008340.txt
390,old_elderly,M009080,"a person spreads with arms straight out, before beinging them back down to their side",0,0.7392525,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009080.txt
391,old_elderly,009080,"a person spreads with arms straight out, before beinging them back down to their side",0,0.7392525,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009080.txt
392,old_elderly,009944,a person reaches with their right arm and pulls on their upper left arm,2,0.7392245,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009944.txt
393,old_elderly,M008810,a person lifts and moves something from right to left.,2,0.73920786,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008810.txt
394,old_elderly,005250,a person pushes forward with one hand.,0,0.7392061,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005250.txt
395,old_elderly,M005250,a person pushes forward with one hand.,0,0.7392061,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005250.txt
396,old_elderly,M000472,a person slowly moves their right arm near their stomach,2,0.73917735,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000472.txt
397,old_elderly,M011312,a person is moving their right arm erratically.,2,0.7391447,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011312.txt
398,old_elderly,M007178,the person raises and lowers their right hand while sitting.,1,0.7391306,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007178.txt
399,old_elderly,005270,a person is hunched over and lifts something up with their left hand.,1,0.7390729,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005270.txt
400,old_elderly,009857,a person lifts up their left hand slowly.,2,0.7390651,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009857.txt
401,old_elderly,M013704,a person takes a step diagonally to their left over an object,0,0.7389558,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013704.txt
402,old_elderly,M014255,"a person takes a step backward, then sits down using their hands to lower themselves, then stands back up.",2,0.73883444,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014255.txt
403,old_elderly,014255,"a person takes a step backward, then sits down using their hands to lower themselves, then stands back up.",2,0.73883444,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014255.txt
404,old_elderly,001804,a person bends slightly to their left and picks something up then turns slightly to their right and places it down.,0,0.7388116,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001804.txt
405,old_elderly,M001237,a person reaches out with their left hand and then drops it back down to their side.,2,0.73878443,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001237.txt
406,old_elderly,M005618,a person lunges forward thrusting their right hand out at the same time,0,0.7387514,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005618.txt
407,old_elderly,M012327,a person stands still and uses their left hand to slash at the air,2,0.7387253,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012327.txt
408,old_elderly,003163,a person is moving their right hand back and forth in front of their face.,2,0.73869026,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003163.txt
409,old_elderly,M003474,a person steps slowly backwards.,2,0.73866624,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003474.txt
410,old_elderly,003474,a person steps slowly backwards.,2,0.73866624,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003474.txt
411,old_elderly,009638,a person recovering from a push to the right,0,0.73850393,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009638.txt
412,old_elderly,M001663,a person sitting with right hand moving up.,2,0.73850065,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001663.txt
413,old_elderly,005426,a person reaches forward with his right hand,2,0.7384825,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005426.txt
414,old_elderly,006499,a person bends down and touches the ground with their right hand.,1,0.7383846,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006499.txt
415,old_elderly,012697,a person sits and moves his left hand to his head.,1,0.7382893,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012697.txt
416,old_elderly,M010847,a person puts his left hand to his head and searches back and forth,0,0.7381857,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010847.txt
417,old_elderly,M006499,a person bends down and touches the ground with their left hand.,1,0.7381697,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006499.txt
418,old_elderly,M013846,a person using the left arm to reach for something.,0,0.73815,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013846.txt
419,old_elderly,M000337,person walks forwards and uses their left arm as support,2,0.73806953,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000337.txt
420,old_elderly,M001510,a person stretches from side to side.,0,0.7379939,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001510.txt
421,old_elderly,001510,a person stretches from side to side.,0,0.7379939,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001510.txt
422,old_elderly,M013713,"a person avoids something, dodging to their left.",0,0.7379589,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013713.txt
423,old_elderly,010638,a person slowly throws something to their left with their right hand.,0,0.7379279,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010638.txt
424,old_elderly,000583,"a person loosening up by moving their arms , shoulders and legs slightly.",0,0.7378553,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000583.txt
425,old_elderly,M000583,"a person loosening up by moving their arms , shoulders and legs slightly.",0,0.7378553,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000583.txt
426,old_elderly,M003516,a person moves their left hand to their head and then drops it back down.,2,0.73782325,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003516.txt
427,old_elderly,013208,a person walks forward slowly and then stops and bends over to pick up something with their right arm and hand.,2,0.73773146,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013208.txt
428,old_elderly,002957,a person leans on something and grabs their leg with their hand,0,0.7377104,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002957.txt
429,old_elderly,M002957,a person leans on something and grabs their leg with their hand,0,0.7377104,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002957.txt
430,old_elderly,M002437,"a person reaches down with their left hand and picks something up then places it down, they then walk backwards",1,0.7376683,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002437.txt
431,old_elderly,007554,a person bends knees and then stands back up quickly.,1,0.73762715,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007554.txt
432,old_elderly,M007554,a person bends knees and then stands back up quickly.,1,0.73762715,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007554.txt
433,old_elderly,M010522,the person is moving their left hand around while sitting or crouching.,0,0.7375791,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010522.txt
434,old_elderly,002088,"a figure performs a lifting motion with its left arm, leaning slightly",2,0.7375301,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002088.txt
435,old_elderly,M005647,a person bends down to their left to pick something up and then walks forward.,1,0.73751163,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005647.txt
436,old_elderly,012185,a person stands from kneeling position by pushing up with left hand.,2,0.73750556,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012185.txt
437,old_elderly,M014170,a person leans forward and lightly hits something with their hand.,0,0.73748463,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014170.txt
438,old_elderly,014170,a person leans forward and lightly hits something with their hand.,0,0.73748463,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014170.txt
439,old_elderly,010540,a person raises their right foot and brings it down quickly.,2,0.73738736,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010540.txt
440,old_elderly,011561,a person is sitting and moves his right and left hand around.,2,0.7373585,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011561.txt
441,old_elderly,002451,a person making a stance with right foot back for stablility.,1,0.73724973,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002451.txt
442,old_elderly,002863,a person leans forward and picks something up off the ground with their right hand.,1,0.7372222,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002863.txt
443,old_elderly,M006347,person is bending slightly and putting arms out to side,1,0.73721176,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006347.txt
444,old_elderly,006347,person is bending slightly and putting arms out to side,1,0.73721176,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006347.txt
445,old_elderly,003055,"a person lowers their left arm, and then raises it back up.",1,0.73719555,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003055.txt
446,old_elderly,013498,a person stays in the same spot and slowly lowers their arms in a casual way,0,0.7371795,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013498.txt
447,old_elderly,M013498,a person stays in the same spot and slowly lowers their arms in a casual way,0,0.7371795,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013498.txt
448,old_elderly,001663,a person sitting with left hand moving up.,2,0.7371764,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001663.txt
449,old_elderly,M014580,a person hit with left hand and walked backwards,1,0.7371433,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014580.txt
450,old_elderly,007681,"a person is sitting down while his arms are extended outwards, then brings his arms down, then back up again",1,0.73704255,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007681.txt
451,old_elderly,M007681,"a person is sitting down while his arms are extended outwards, then brings his arms down, then back up again",1,0.73704255,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007681.txt
452,old_elderly,004559,"a person reaches down to their left and picks something up, holds it briefly, then places it down.",0,0.7369562,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004559.txt
453,old_elderly,M007850,a person leans to their left and stretches.,0,0.73689604,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007850.txt
454,old_elderly,001065,a person sways slightly from right to left and uses him arms as if to balance himself.,0,0.73679584,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001065.txt
455,old_elderly,005402,"a person stands up from a kneeling position, using their right arm to help themselves up.",0,0.73678994,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005402.txt
456,old_elderly,011118,a person quickly picks something up with their left hand.,2,0.73674643,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011118.txt
457,old_elderly,M005206,a person appears to be pushed and falls to their left.,2,0.73673916,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005206.txt
458,old_elderly,M009591,a person stretches toward their let with their left arm.,0,0.73673356,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009591.txt
459,old_elderly,M001650,a person falling forward then sits back up.,2,0.7367156,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001650.txt
460,old_elderly,001650,a person falling forward then sits back up.,2,0.7367156,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001650.txt
461,old_elderly,M005186,a person bends over and reaches to the ground with his left hand to look for an item then stands back up in a neutral position with nothing in their hand.,2,0.7366977,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005186.txt
462,old_elderly,014580,a person hit with right hand and walked backwards,1,0.73669547,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014580.txt
463,old_elderly,M010465,a person bends over and touches something with is left hand.,2,0.736691,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010465.txt
464,old_elderly,005328,a person moves his left hand upwards.,2,0.7366678,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005328.txt
465,old_elderly,012997,a person swings their arm backwards while stepping back,0,0.7366025,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012997.txt
466,old_elderly,M012997,a person swings their arm backwards while stepping back,0,0.7366025,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012997.txt
467,old_elderly,M012316,a person bend on the knee and raised the left hand,1,0.7365909,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012316.txt
468,old_elderly,M002451,a person making a stance with left foot back for stablility.,1,0.73658824,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002451.txt
469,old_elderly,M004158,a person walks forward using their right hand to steady themselves on an object.,0,0.73658234,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004158.txt
470,old_elderly,M010026,"a person uses his arms to maintain balance, takes a step forward and puts his arms back down",1,0.73657554,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010026.txt
471,old_elderly,010026,"a person uses his arms to maintain balance, takes a step forward and puts his arms back down",1,0.73657554,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010026.txt
472,old_elderly,002766,person raises their left hand over the head and slowly takes a step backwards.,0,0.7364826,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002766.txt
473,old_elderly,001237,a person reaches out with their right hand and then drops it back down to their side.,2,0.73640406,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001237.txt
474,old_elderly,010663,"a person pushes himself up from a sitting position, walks clockwise and starts to sit down on the ground again.",0,0.73639,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010663.txt
475,old_elderly,002195,a person backs up before moving their arms out and pushing something.,0,0.7363539,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002195.txt
476,old_elderly,M002195,a person backs up before moving their arms out and pushing something.,0,0.7363539,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002195.txt
477,old_elderly,M014416,person lifts something and moves it to their left side.,2,0.7363323,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014416.txt
478,old_elderly,M002899,a person is leaning forward and making rapid movements with their left arm.,0,0.7362428,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002899.txt
479,old_elderly,M012942,"a person slightly reaches down to their right and picks up something with both hands, then places it back down again slightly to the left.",1,0.73622894,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012942.txt
480,old_elderly,M007903,a person stands and moves left hand side to side,0,0.7362186,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007903.txt
481,old_elderly,002291,"person moves their arms and legs about, bends down then back up again",2,0.73617864,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002291.txt
482,old_elderly,M002291,"person moves their arms and legs about, bends down then back up again",2,0.73617864,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002291.txt
483,old_elderly,012942,"a person slightly reaches down to their left and picks up something with both hands, then places it back down again slightly to the right.",1,0.736127,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012942.txt
484,old_elderly,M005173,"a figure trembles slightly and is maybe an elderly person, gesturing with their left hand at someone else",2,0.7361224,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005173.txt
485,old_elderly,M000885,person lifts their left arm up to their side and puts it back down again,1,0.73611796,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000885.txt
486,old_elderly,M003629,the person walks forward then turns around to sit in a chair facing backwards,2,0.73611486,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003629.txt
487,old_elderly,003629,the person walks forward then turns around to sit in a chair facing backwards,2,0.73611486,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003629.txt
488,old_elderly,M008676,a person moves then right arm up whilst moving their left arm down.,2,0.73610425,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008676.txt
489,old_elderly,010847,a person puts his right hand to his head and searches back and forth,0,0.7360867,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010847.txt
490,old_elderly,M003725,"a person puts their arms out, moves forward and grabs something",1,0.7360233,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003725.txt
491,old_elderly,003725,"a person puts their arms out, moves forward and grabs something",1,0.7360233,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003725.txt
492,old_elderly,012466,"a person steps forward slowly, reaching out to their side with their left hand to hold something for support.",1,0.7359931,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012466.txt
493,old_elderly,M002457,a person sits down to a reclined position and then stands back up.,0,0.73595965,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002457.txt
494,old_elderly,002457,a person sits down to a reclined position and then stands back up.,0,0.73595965,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002457.txt
495,old_elderly,M012851,the man is grabbing something and spinning back to the left,2,0.73594725,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012851.txt
496,old_elderly,005712,a person in a sitting position hitting with his right hand to throw something,1,0.7359263,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005712.txt
497,old_elderly,M001343,a person takes a step to the right then swings their left arm,0,0.7358898,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001343.txt
498,old_elderly,M002006,the person sits down and throws something with their left hand,0,0.73588187,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002006.txt
499,old_elderly,012003,a sitting person pushes themselves up with their left foot and walks to the side to extend both their arms to the side of their body,0,0.7357567,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012003.txt
500,old_elderly,M007741,a person moves something with their left hand.,1,0.73571897,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007741.txt
501,old_elderly,M009857,a person lifts up their right hand slowly.,2,0.7356771,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009857.txt
502,old_elderly,007670,a person walks forward placing their left hand on something as they pass by,1,0.7355559,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007670.txt
503,old_elderly,004401,a person moves something up and out with his left arm.,2,0.7355378,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004401.txt
504,old_elderly,M008670,a person slowly jumps backwards.,0,0.73551726,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008670.txt
505,old_elderly,008670,a person slowly jumps backwards.,0,0.73551726,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008670.txt
506,old_elderly,M008904,a person bends over and then picks up something with his right hand and then the left.,0,0.73547786,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008904.txt
507,old_elderly,M009411,a person grabs something with their hands and takes a sideways step to the right.,1,0.73546076,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009411.txt
508,old_elderly,M002818,a person extends their arms back and forth,1,0.735254,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002818.txt
509,old_elderly,002818,a person extends their arms back and forth,1,0.735254,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002818.txt
510,old_elderly,M002368,a person uses their left hand to stand up from a kneeling position.,1,0.73522556,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002368.txt
511,old_elderly,M005167,a person raises their left hand then sets it back down.,0,0.7351889,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005167.txt
512,old_elderly,010843,"a person has right arm straight to side, and is trying to kick something with right leg",2,0.73517954,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010843.txt
513,old_elderly,M004176,a person steps forward then reaches down for something with his left hand.,1,0.73508954,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004176.txt
514,old_elderly,M000171,the person uses his right hand to stretch his right leg,2,0.7350553,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000171.txt
515,old_elderly,M000785,a person picks something up and puts it down to the left,0,0.7350494,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000785.txt
516,old_elderly,M001614,a person staggers around slowly in an clockwise movement,1,0.73503304,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001614.txt
517,old_elderly,M012003,a sitting person pushes themselves up with their right foot and walks to the side to extend both their arms to the side of their body,0,0.7350028,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012003.txt
518,old_elderly,002435,person moves down some step holding onto something with left hand,2,0.73497546,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002435.txt
519,old_elderly,M001267,a person bends down before returning to normal posture.,2,0.73497385,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001267.txt
520,old_elderly,001267,a person bends down before returning to normal posture.,2,0.73497385,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001267.txt
521,old_elderly,012316,a person bend on the knee and raised the right hand,1,0.73495185,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012316.txt
522,old_elderly,014257,the person is holding onto something moving there left leg back-and-forth.,2,0.73494494,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014257.txt
523,old_elderly,012828,a person is sitting and reaches up for a second.,2,0.7349402,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012828.txt
524,old_elderly,M012828,a person is sitting and reaches up for a second.,2,0.7349402,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012828.txt
525,old_elderly,005741,a person slowly moving his both hands,1,0.7349342,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005741.txt
526,old_elderly,M005741,a person slowly moving his both hands,1,0.7349342,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005741.txt
527,old_elderly,M002435,person moves down some step holding onto something with right hand,2,0.73483527,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002435.txt
528,old_elderly,005088,a standing person putting their left hand forward and moving it clockwise,2,0.7347612,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005088.txt
529,old_elderly,002806,a person backs up slowly.,2,0.7346537,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002806.txt
530,old_elderly,M002806,a person backs up slowly.,2,0.7346537,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002806.txt
531,old_elderly,001152,a person bends down and jumps forward,1,0.7345812,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001152.txt
532,old_elderly,M001152,a person bends down and jumps forward,1,0.7345812,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001152.txt
533,old_elderly,M000438,person lifts something and places it down to their left,2,0.7344986,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000438.txt
534,old_elderly,007526,"a person reaches slightly down first to their left, then to their right.",1,0.7344855,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007526.txt
535,old_elderly,M007918,person appears to be sitting while moving right arm rapidly in a sawing motion.,1,0.7343799,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007918.txt
536,old_elderly,M012492,"a person is sitting down with both arms extended, lowers his right arm, then brings it back up",2,0.73435897,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012492.txt
537,old_elderly,012288,"a person reaches down slight and grabs something, then reaches from something with its left hand.",2,0.73435545,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012288.txt
538,old_elderly,M010290,a person is carefully stepping off of something down and to the left.,1,0.73431283,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010290.txt
539,old_elderly,M002100,a person lowers their left arm from their middle and then raises it again,1,0.7343091,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002100.txt
540,old_elderly,M009944,a person reaches with their left arm and pulls on their upper right arm,2,0.7342917,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009944.txt
541,old_elderly,004148,a person gently moves something to the left.,2,0.73416406,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004148.txt
542,old_elderly,M005769,"a person bends their right leg at the knee, and stretches their arms straight out",2,0.7341618,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005769.txt
543,old_elderly,M010159,a person stretching to the right and left,1,0.7341614,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010159.txt
544,old_elderly,002303,"a person leans to their right, then bounces on their feet",1,0.7341454,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002303.txt
545,old_elderly,010793,a person moves his hands from right to left hitting something.,1,0.73412,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010793.txt
546,old_elderly,001672,a person moves his left arm up and his right arm downward.,1,0.7341192,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001672.txt
547,old_elderly,006398,a person slowly takes steps forward while holding onto something with their hands for balance.,2,0.73411256,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006398.txt
548,old_elderly,M006398,a person slowly takes steps forward while holding onto something with their hands for balance.,2,0.73411256,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006398.txt
549,old_elderly,M005738,a person picks something up with their right hand and sets it down to their side.,1,0.7340965,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005738.txt
550,old_elderly,M001128,a person slaps their hands against their legs,0,0.7340731,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001128.txt
551,old_elderly,001128,a person slaps their hands against their legs,0,0.7340731,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001128.txt
552,old_elderly,007304,a person bending down to pick up something.,2,0.73397803,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007304.txt
553,old_elderly,M007304,a person bending down to pick up something.,2,0.73397803,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007304.txt
554,old_elderly,M002016,a person crouch to pick something up and stands up,1,0.733962,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002016.txt
555,old_elderly,002016,a person crouch to pick something up and stands up,1,0.733962,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002016.txt
556,old_elderly,001343,a person takes a step to the left then swings their right arm,0,0.73396003,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001343.txt
557,old_elderly,M006977,a person shuffles to his left and then back to his left,1,0.73383206,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006977.txt
558,old_elderly,M001954,a person limps while putting their hands on their left leg,0,0.73364663,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001954.txt
559,old_elderly,M010657,a person turns around and pulls something.,0,0.7336313,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010657.txt
560,old_elderly,010657,a person turns around and pulls something.,0,0.7336313,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010657.txt
561,old_elderly,004490,a person carefully stepping backwards.,2,0.7336098,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004490.txt
562,old_elderly,M004490,a person carefully stepping backwards.,2,0.7336098,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004490.txt
563,old_elderly,M006868,a person slowly bends over from the waist and picks something up with their left hand and then raises up to a standing position again.,0,0.73360384,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006868.txt
564,old_elderly,000512,a person slowly hooks their right arm in a punch motion,2,0.73354983,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000512.txt
565,old_elderly,010646,"a person is walking forwards whilst his arms are extended outwards, trying to keep balance",1,0.7335303,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010646.txt
566,old_elderly,M010646,"a person is walking forwards whilst his arms are extended outwards, trying to keep balance",1,0.7335303,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010646.txt
