rank,style,motion_id,best_caption,best_caption_idx,similarity,source_file
371,robot_mechanical,M002280,a figure with arms out rotates down the moves hands around.,0,0.77941185,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002280.txt
372,robot_mechanical,M003571,"a person rotates their right hand in front of their body, then their left hand.",1,0.7793896,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003571.txt
373,robot_mechanical,011092,a person moves their right hand from left to right in front of them.,2,0.779352,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011092.txt
374,robot_mechanical,M012938,a person stands in the same spot swaying back and forth moving their hands around,0,0.77920866,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012938.txt
375,robot_mechanical,012938,a person stands in the same spot swaying back and forth moving their hands around,0,0.77920866,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012938.txt
376,robot_mechanical,007638,a person takes a few quick steps forward with their arms swinging at their sides.,2,0.77913105,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007638.txt
377,robot_mechanical,M007638,a person takes a few quick steps forward with their arms swinging at their sides.,2,0.77913105,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007638.txt
378,robot_mechanical,M003188,a person moving both arms in a certain rotation and then bending both arms backwards like a stretching motion,0,0.77907467,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003188.txt
379,robot_mechanical,003188,a person moving both arms in a certain rotation and then bending both arms backwards like a stretching motion,0,0.77907467,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003188.txt
380,robot_mechanical,M012371,a person walks forward with each arm extended at their sides as if they are trying to balance themselves.,1,0.7788882,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012371.txt
381,robot_mechanical,012371,a person walks forward with each arm extended at their sides as if they are trying to balance themselves.,1,0.7788882,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012371.txt
382,robot_mechanical,003494,person picks up something on their left side and moves it to their right side,0,0.7788594,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003494.txt
383,robot_mechanical,008730,person is doing a huge stretch  to the right,0,0.7788371,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008730.txt
384,robot_mechanical,M006602,a person dizzily walks forward and uses their hands to steady themselves,1,0.7787721,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006602.txt
385,robot_mechanical,006602,a person dizzily walks forward and uses their hands to steady themselves,1,0.7787721,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006602.txt
386,robot_mechanical,002370,a person lefts his both hands sideways while squating.,1,0.778703,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002370.txt
387,robot_mechanical,M011939,person slowly moves right arm up in the air,2,0.7786883,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011939.txt
388,robot_mechanical,M001135,a person bends and rests their hands on their thights before putting their arms straight out,1,0.7785395,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001135.txt
389,robot_mechanical,001135,a person bends and rests their hands on their thights before putting their arms straight out,1,0.7785395,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001135.txt
390,robot_mechanical,012942,a person uses both hands to lift and move an object.,2,0.778466,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012942.txt
391,robot_mechanical,005321,a person uses both hands to lift and move an object.,2,0.778466,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005321.txt
392,robot_mechanical,M005321,a person uses both hands to lift and move an object.,2,0.778466,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005321.txt
393,robot_mechanical,M012942,a person uses both hands to lift and move an object.,2,0.778466,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012942.txt
394,robot_mechanical,M003092,a person moves right hand to torso and then raises left arm,1,0.7784536,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003092.txt
395,robot_mechanical,004781,a person brings their right knee up to their chest and moves it around side to side.,2,0.7783985,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004781.txt
396,robot_mechanical,007996,a person extending their right arm out.,1,0.77832603,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007996.txt
397,robot_mechanical,M003535,"a person holds something in its hands and moves his arms side to side, then moves it up and side to side again",2,0.778242,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003535.txt
398,robot_mechanical,003535,"a person holds something in its hands and moves his arms side to side, then moves it up and side to side again",2,0.778242,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003535.txt
399,robot_mechanical,001151,a person moves their arms from their chest outwards.,2,0.7782147,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001151.txt
400,robot_mechanical,M001151,a person moves their arms from their chest outwards.,2,0.7782147,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001151.txt
401,robot_mechanical,009970,a person repeatedly reaches for an object and appears to put it back with their right hand.,1,0.7781823,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009970.txt
402,robot_mechanical,010761,a person lifts something that is placed horizontally and shifts it to a vertical position on their right,2,0.77801085,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010761.txt
403,robot_mechanical,010119,a person makes a circular motion with their arms forward and backward.,0,0.77800286,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010119.txt
404,robot_mechanical,M010119,a person makes a circular motion with their arms forward and backward.,0,0.77800286,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010119.txt
405,robot_mechanical,007297,"a person rotates their entire outstretched left arm at the shoulder, forwards and then backwards.",1,0.77798855,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007297.txt
406,robot_mechanical,008469,person makes a throwing motion with right arm,2,0.7777866,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008469.txt
407,robot_mechanical,008130,a person bends forward slightly at the waist and continually uses the right hand to stroke something softly,2,0.7777692,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008130.txt
408,robot_mechanical,M012693,"a person leans slightly to each side while moving one hand, and rotating to the other hand.",1,0.77773404,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012693.txt
409,robot_mechanical,012693,"a person leans slightly to each side while moving one hand, and rotating to the other hand.",1,0.77773404,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012693.txt
410,robot_mechanical,003571,"a person rotates their left hand in front of their body, then their right hand.",1,0.7776598,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003571.txt
411,robot_mechanical,M006076,"a person is performing a motion where they extend their right arm across the body to the left side twice above the head, twice extended over chest and once extended over torso.",0,0.77763426,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006076.txt
412,robot_mechanical,M003494,person picks up something on their right side and moves it to their left side,0,0.7775435,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003494.txt
413,robot_mechanical,M006275,"a person reaches forward with their left arm, then puts their arm back down at their side.",1,0.77745384,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006275.txt
414,robot_mechanical,006964,person is standing and starts motion to their left,0,0.77735454,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006964.txt
415,robot_mechanical,M014451,a person loses balance and moves forward with both hands going backwards and their head going down.,2,0.7773412,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014451.txt
416,robot_mechanical,014451,a person loses balance and moves forward with both hands going backwards and their head going down.,2,0.7773412,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014451.txt
417,robot_mechanical,003762,a person is moving something with both arms.,1,0.77731675,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003762.txt
418,robot_mechanical,M003762,a person is moving something with both arms.,1,0.77731675,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003762.txt
419,robot_mechanical,005136,"a person moves each shoulder up and down rapidly in opposite directions, with their arms slightly outstretched.",0,0.77724373,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005136.txt
420,robot_mechanical,M005136,"a person moves each shoulder up and down rapidly in opposite directions, with their arms slightly outstretched.",0,0.77724373,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005136.txt
421,robot_mechanical,M001703,"a person lowers arms from being stretched out to either side, and turns around counterclockwise.",0,0.77713335,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001703.txt
422,robot_mechanical,013542,a person moves an object from their left to their right side.,0,0.776921,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013542.txt
423,robot_mechanical,011138,a person pulses their arms up and down at their sides until it gets super fast.,2,0.77690643,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011138.txt
424,robot_mechanical,M011138,a person pulses their arms up and down at their sides until it gets super fast.,2,0.77690643,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011138.txt
425,robot_mechanical,002118,a person who is lifting right and left arms.,0,0.7768295,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002118.txt
426,robot_mechanical,M014247,a person moves his left arm straight up and then to the left while standing still.,2,0.77669716,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014247.txt
427,robot_mechanical,004170,a person sits and moves their left arm,0,0.7766858,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004170.txt
428,robot_mechanical,011070,a person doing a circular rotation motion whit the torso,1,0.77667224,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011070.txt
429,robot_mechanical,M011070,a person doing a circular rotation motion whit the torso,1,0.77667224,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011070.txt
430,robot_mechanical,M002088,"a figure performs a lifting motion with its right arm, leaning slightly",2,0.77664256,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002088.txt
431,robot_mechanical,M008664,a person berings their right arm forward and swipes left to right,2,0.77654934,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008664.txt
432,robot_mechanical,M009343,a person reaches their right arm up in a counterclockwise motion and drops it to their side.,2,0.77654487,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009343.txt
433,robot_mechanical,M008003,a person is making arm motions with both arms starting with their right arm.,0,0.7764523,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008003.txt
434,robot_mechanical,M010437,"a person reaches to their right with both hands, straightens then moves their hands and arms to their left, placing something down.",2,0.77640486,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010437.txt
435,robot_mechanical,M009176,person slides to the right in a smooth motion,0,0.77630687,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009176.txt
436,robot_mechanical,M009634,a person moves object from right to left and turns it on its side.,2,0.77630657,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009634.txt
437,robot_mechanical,010630,"a person carefully paces back and forth, their arms loose at their sides.",2,0.7762864,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010630.txt
438,robot_mechanical,M010630,"a person carefully paces back and forth, their arms loose at their sides.",2,0.7762864,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010630.txt
439,robot_mechanical,011312,a person is moving their left arm erratically.,2,0.7762188,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011312.txt
440,robot_mechanical,008148,a person lifts their right arm back and then throws an object with their right hand,0,0.7762174,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008148.txt
441,robot_mechanical,M009970,a person repeatedly reaches for an object and appears to put it back with their left hand.,1,0.77619934,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009970.txt
442,robot_mechanical,M004634,person moving his torso in circular motion from left to right,0,0.7761934,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004634.txt
443,robot_mechanical,M009793,a person standing moving left arm in an upward motion .,2,0.776172,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009793.txt
444,robot_mechanical,009741,a person uses his left arm to do a passing something back motion,0,0.7761613,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009741.txt
445,robot_mechanical,001672,a person moves his left arm up and his right arm downward.,1,0.7761494,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001672.txt
446,robot_mechanical,010026,"a person uses his arms to maintain balance, takes a step forward and puts his arms back down",1,0.7760885,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010026.txt
447,robot_mechanical,M010026,"a person uses his arms to maintain balance, takes a step forward and puts his arms back down",1,0.7760885,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010026.txt
448,robot_mechanical,010793,a person moves his hands from right to left hitting something.,1,0.77603006,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010793.txt
449,robot_mechanical,M012632,a person lifts an object in the air with both arms and repeats the lifting motion,2,0.7759822,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012632.txt
450,robot_mechanical,012632,a person lifts an object in the air with both arms and repeats the lifting motion,2,0.7759822,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012632.txt
451,robot_mechanical,005756,a person bends its right arm multiple times.,2,0.77594584,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005756.txt
452,robot_mechanical,M007684,a person grabs something at waist level with both hands and moves it to the left.,0,0.77589893,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007684.txt
453,robot_mechanical,004842,a person stretches by crossing their arms over their body,2,0.77588814,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004842.txt
454,robot_mechanical,M004842,a person stretches by crossing their arms over their body,2,0.77588814,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004842.txt
455,robot_mechanical,004063,a person trying to strike a pose,1,0.7758585,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004063.txt
456,robot_mechanical,M004063,a person trying to strike a pose,1,0.7758585,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004063.txt
457,robot_mechanical,M012746,person stands still with arms at side and hands swaying slightly.,0,0.7758031,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012746.txt
458,robot_mechanical,012746,person stands still with arms at side and hands swaying slightly.,0,0.7758031,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012746.txt
459,robot_mechanical,M012823,"a person lifts their left hand up and moves it around, occasionally bringing up their right hand.",1,0.7757101,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012823.txt
460,robot_mechanical,009176,person slides to the left in a smooth motion,0,0.7757089,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009176.txt
461,robot_mechanical,M007917,a person shifts their body from right to left before throwing forward with their left hand.,2,0.77561444,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007917.txt
462,robot_mechanical,001788,"a person with arms in front of them, elbows bent, shifts their weight from one foot to another.",0,0.7755996,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001788.txt
463,robot_mechanical,M001788,"a person with arms in front of them, elbows bent, shifts their weight from one foot to another.",0,0.7755996,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001788.txt
464,robot_mechanical,M008525,a person rotates their right arm in front of them from the elbow.,1,0.77558976,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008525.txt
465,robot_mechanical,M003792,a person shifts down to their left side then stand up with arms extended.,1,0.775537,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003792.txt
466,robot_mechanical,M013065,a person lifts right arm up,1,0.77552235,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013065.txt
467,robot_mechanical,M002737,a person waves both arms in a back and forth motion.,0,0.7755165,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002737.txt
468,robot_mechanical,002737,a person waves both arms in a back and forth motion.,0,0.7755165,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002737.txt
469,robot_mechanical,002088,"a figure performs a lifting motion with its left arm, leaning slightly",2,0.77546597,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002088.txt
470,robot_mechanical,012584,a person reaches his left arm straight out,0,0.77542603,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012584.txt
471,robot_mechanical,M012499,a person strafes back and forth from left to right.,1,0.77540505,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012499.txt
472,robot_mechanical,005096,a person is struggling to lift a right arm multiple times.,1,0.7753402,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005096.txt
473,robot_mechanical,M007781,person doing a stretch of the right arm,1,0.77533126,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007781.txt
474,robot_mechanical,M012281,a person moves both arm in an upward direction fast.,2,0.7752836,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012281.txt
475,robot_mechanical,012281,a person moves both arm in an upward direction fast.,2,0.7752836,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012281.txt
476,robot_mechanical,M014416,person lifts something and moves it to their left side.,2,0.775206,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014416.txt
477,robot_mechanical,M010382,a person twists their torso from right to left.,1,0.7751285,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010382.txt
478,robot_mechanical,M013112,person bends down lifting something with their hands and moving the object to the left before bringing their arms back in front of them.,2,0.7750829,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013112.txt
479,robot_mechanical,M008730,person is doing a huge stretch  to the left,0,0.77500737,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008730.txt
480,robot_mechanical,002892,"a person stands, raises their wrist, then lowers it and moves back and forth",1,0.77497613,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002892.txt
481,robot_mechanical,M002892,"a person stands, raises their wrist, then lowers it and moves back and forth",1,0.77497613,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002892.txt
482,robot_mechanical,005979,a person raises their hands laterally and lowers them whilst moving on the spot,1,0.7749187,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005979.txt
483,robot_mechanical,M005979,a person raises their hands laterally and lowers them whilst moving on the spot,1,0.7749187,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005979.txt
484,robot_mechanical,M007297,"a person rotates their entire outstretched right arm at the shoulder, forwards and then backwards.",1,0.77487385,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007297.txt
485,robot_mechanical,M002378,a person hops up and down with their hands at their sides,2,0.7748575,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002378.txt
486,robot_mechanical,002378,a person hops up and down with their hands at their sides,2,0.7748575,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002378.txt
487,robot_mechanical,008517,a person moves an object from a position on his left to a position to his right.,0,0.7748498,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008517.txt
488,robot_mechanical,M000272,a person moves their right hand in a counterclockwise motion,1,0.77459836,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000272.txt
489,robot_mechanical,M003184,a person doing full arm spins in an apparent effort to loosen his shoulder areas.,2,0.7745456,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003184.txt
490,robot_mechanical,003184,a person doing full arm spins in an apparent effort to loosen his shoulder areas.,2,0.7745456,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003184.txt
491,robot_mechanical,M012678,"a figure raises its hands to shoulder level then lowers them, repeatedly",2,0.7744597,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012678.txt
492,robot_mechanical,012678,"a figure raises its hands to shoulder level then lowers them, repeatedly",2,0.7744597,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012678.txt
493,robot_mechanical,014416,person lifts something and moves it to their right side.,2,0.77433604,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014416.txt
494,robot_mechanical,M012906,a person is standing still and move their right hand and elbow in a clockwise motion.,1,0.77433497,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012906.txt
495,robot_mechanical,002376,a person lifts arms and twists body to the right and left.,1,0.774291,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002376.txt
496,robot_mechanical,M003885,a person stretching both arms and then moving in odd ways,0,0.7742789,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003885.txt
497,robot_mechanical,003885,a person stretching both arms and then moving in odd ways,0,0.7742789,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003885.txt
498,robot_mechanical,001415,a person tries to reach something by stretching,1,0.7742202,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001415.txt
499,robot_mechanical,M001415,a person tries to reach something by stretching,1,0.7742202,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001415.txt
500,robot_mechanical,M000388,"a person raises their arms, bends them at the elbows, and moves them up and down",2,0.7741771,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000388.txt
501,robot_mechanical,000388,"a person raises their arms, bends them at the elbows, and moves them up and down",2,0.7741771,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000388.txt
502,robot_mechanical,002306,person lifts both hands to centre and moves right hand fast against left hand a few times,0,0.7740577,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002306.txt
503,robot_mechanical,001510,a person stretches from side to side.,0,0.7740526,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001510.txt
504,robot_mechanical,M001510,a person stretches from side to side.,0,0.7740526,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001510.txt
505,robot_mechanical,M006409,a person stretches out its left arm then moves it back to its side.,0,0.7740164,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006409.txt
506,robot_mechanical,M008676,a person moves then right arm up whilst moving their left arm down.,2,0.77395284,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008676.txt
507,robot_mechanical,M013846,a person using the left arm to reach for something.,0,0.77395105,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013846.txt
508,robot_mechanical,008676,a person moves then left arm up whilst moving their right arm down.,2,0.77385914,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008676.txt
509,robot_mechanical,M001731,a person moves their right arm in a corcle motion.,1,0.7738346,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001731.txt
510,robot_mechanical,006575,a person reaches with their left arm to the left and then turns their upper body to the right.,2,0.7736858,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006575.txt
511,robot_mechanical,005088,a standing person putting their left hand forward and moving it clockwise,2,0.7736237,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005088.txt
512,robot_mechanical,006116,a person is performing a lifting motion over their head,2,0.7736161,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006116.txt
513,robot_mechanical,M006116,a person is performing a lifting motion over their head,2,0.7736161,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006116.txt
514,robot_mechanical,M010075,a person rotates their left hand and arm in a counterclockwise motion in front of themselves parallel to the floor.,2,0.7736057,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010075.txt
515,robot_mechanical,M006467,a person lifts their right arm and then left arm.,0,0.77357507,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006467.txt
516,robot_mechanical,003092,a person moves left hand to torso and then raises right arm,1,0.77356905,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003092.txt
517,robot_mechanical,M002122,a person stretches their back by turning their arms.,0,0.77350265,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002122.txt
518,robot_mechanical,002122,a person stretches their back by turning their arms.,0,0.77350265,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002122.txt
519,robot_mechanical,009591,a person stretches toward their let with their right arm.,0,0.77350223,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009591.txt
520,robot_mechanical,M004462,"a person raises their hands to above shoulder height, and flicks their foot at the end of the motion",2,0.7734136,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004462.txt
521,robot_mechanical,004462,"a person raises their hands to above shoulder height, and flicks their foot at the end of the motion",2,0.7734136,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004462.txt
522,robot_mechanical,003287,a person raises and lowers both arms outward to the side and then back down again,1,0.77319,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003287.txt
523,robot_mechanical,M003287,a person raises and lowers both arms outward to the side and then back down again,1,0.77319,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003287.txt
524,robot_mechanical,006946,a person throws their right arm forward and pulls it back grabbing it with their right hand,0,0.7731657,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006946.txt
525,robot_mechanical,M004158,a person walks forward using their right hand to steady themselves on an object.,0,0.77316415,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004158.txt
526,robot_mechanical,010382,a person twists their torso from left to right.,1,0.7730775,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010382.txt
527,robot_mechanical,M011959,person does a slight jump while arms stay in place,2,0.7730765,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011959.txt
528,robot_mechanical,011959,person does a slight jump while arms stay in place,2,0.7730765,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011959.txt
529,robot_mechanical,009550,a person makes a vertical waving motion with their right arm,1,0.7728671,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009550.txt
530,robot_mechanical,000169,a person picks something up then moves their arm in a circular motion,2,0.7727811,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000169.txt
531,robot_mechanical,M000169,a person picks something up then moves their arm in a circular motion,2,0.7727811,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000169.txt
532,robot_mechanical,012839,a person gets up from a seated position,2,0.7727263,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012839.txt
533,robot_mechanical,M012839,a person gets up from a seated position,2,0.7727263,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012839.txt
534,robot_mechanical,M002306,person lifts both hands to centre and moves left hand fast against right hand a few times,0,0.7727084,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002306.txt
535,robot_mechanical,001143,a person makes a large slapping motion with their right arm,1,0.77268267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001143.txt
536,robot_mechanical,011533,a person sways their body side to side.,2,0.7726574,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011533.txt
537,robot_mechanical,M011533,a person sways their body side to side.,2,0.7726574,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011533.txt
538,robot_mechanical,009270,a person is moving his right arm in a circular motion.,1,0.7726378,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009270.txt
539,robot_mechanical,M007936,a person is exercising with their arms and legs,1,0.7726194,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007936.txt
540,robot_mechanical,007936,a person is exercising with their arms and legs,1,0.7726194,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007936.txt
541,robot_mechanical,002810,"a person twist his torso to reach far to the left, then returns to a neutral position",0,0.7725595,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002810.txt
542,robot_mechanical,007665,a person is moving something with both hands.,0,0.7725246,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007665.txt
543,robot_mechanical,M005765,a person is moving something with both hands.,1,0.7725246,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005765.txt
544,robot_mechanical,M007665,a person is moving something with both hands.,0,0.7725246,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007665.txt
545,robot_mechanical,005765,a person is moving something with both hands.,1,0.7725246,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005765.txt
546,robot_mechanical,004153,a figure repeatedly turns towards the right hand side,0,0.77249444,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004153.txt
547,robot_mechanical,M012518,a person swings and moves his arms and legs,2,0.7724715,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012518.txt
548,robot_mechanical,012518,a person swings and moves his arms and legs,2,0.7724715,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012518.txt
549,robot_mechanical,011897,a person uses their left arm to get up from a kneeling position,2,0.7724209,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011897.txt
550,robot_mechanical,M011479,person is spinning in place while holding their arms out to the sides,2,0.77239466,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011479.txt
551,robot_mechanical,011479,person is spinning in place while holding their arms out to the sides,2,0.77239466,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011479.txt
552,robot_mechanical,M012085,"a person bends their right arm at the waist, before sticking out their left arm straight forward and rotating counterclockwise",1,0.7723829,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012085.txt
